Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
33.187408,57.790561,1093.1,0.905,1
33.187414,57.79066,1093.2,0.914,1
33.187421,57.790758,1093.2,0.923,1
33.187428,57.790857,1093.3,0.933,1
33.187435,57.790956,1093.4,0.942,1
33.187441,57.791055,1093.4,0.951,1
33.187448,57.791153,1093.5,0.96,1
33.187455,57.791252,1093.6,0.969,1
33.187461,57.791351,1093.6,0.979,1
33.187468,57.79145,1093.7,0.988,1
33.187475,57.791549,1093.8,0.997,1
33.187482,57.791647,1093.7,1.006,1
33.187488,57.791746,1093.7,1.016,1
33.187495,57.791845,1093.7,1.025,0
33.187502,57.791944,1093.7,1.034,0
33.187508,57.792043,1093.7,1.043,0
33.187515,57.792141,1093.7,1.053,0
33.187522,57.79224,1093.6,1.062,0
33.187529,57.792339,1093.5,1.071,0
33.187535,57.792438,1093.4,1.08,0
33.187542,57.792536,1093.3,1.09,0
33.187549,57.792635,1093.2,1.099,-1
33.187555,57.792734,1093.1,1.108,-1
33.187562,57.792833,1093,1.117,-1
33.187569,57.792932,1093,1.126,-1
33.187575,57.79303,1093.1,1.136,-1
33.187582,57.793129,1093.2,1.145,0
33.187589,57.793228,1093.4,1.154,0
33.187596,57.793327,1093.5,1.163,0
33.187602,57.793425,1093.7,1.173,0
33.187609,57.793524,1093.8,1.182,0
33.187616,57.793623,1094,1.191,1
33.187622,57.793722,1094.2,1.2,1
33.187629,57.793821,1094.3,1.21,1
33.187636,57.793919,1094.5,1.219,2
33.187643,57.794018,1094.7,1.228,2
33.187649,57.794117,1094.8,1.237,2
33.187656,57.794216,1095,1.246,2
33.187663,57.794315,1095.1,1.256,2
33.187669,57.794413,1095.3,1.265,2
33.187676,57.794512,1095.5,1.274,2
33.187683,57.794611,1095.6,1.283,2
33.187689,57.79471,1095.7,1.293,2
33.187696,57.794808,1095.9,1.302,2
33.187703,57.794907,1096,1.311,2
33.18771,57.795006,1096,1.32,1
33.187716,57.795105,1095.7,1.33,1
33.187723,57.795204,1095.5,1.339,1
33.18773,57.795302,1095.3,1.348,0
33.187736,57.795401,1095.1,1.357,0
33.187743,57.7955,1094.9,1.366,0
33.18775,57.795599,1094.7,1.376,-1
33.187756,57.795698,1094.8,1.385,-1
33.187763,57.795796,1095.1,1.394,-1
33.18777,57.795895,1095.4,1.403,-1
33.187777,57.795994,1095.6,1.413,0
33.187783,57.796093,1095.9,1.422,0
33.18779,57.796191,1096.1,1.431,0
33.187797,57.79629,1096.4,1.44,1
33.187803,57.796389,1096.6,1.45,1
33.18781,57.796488,1096.9,1.459,2
33.187817,57.796587,1097.2,1.468,2
33.187824,57.796685,1097.4,1.477,3
33.18783,57.796784,1097.7,1.487,3
33.187837,57.796883,1098,1.496,3
33.187844,57.796982,1098.2,1.505,3
33.18785,57.797081,1098.3,1.514,3
33.187857,57.797179,1098.2,1.523,2
33.187864,57.797278,1098.2,1.533,2
33.18787,57.797377,1098.2,1.542,2
33.187877,57.797476,1098.1,1.551,1
33.187884,57.797574,1098.1,1.56,1
33.187891,57.797673,1098.1,1.57,1
33.187897,57.797772,1098,1.579,1
33.187904,57.797871,1097.8,1.588,0
33.187911,57.79797,1097.6,1.597,0
33.187917,57.798068,1097.4,1.607,-1
33.187924,57.798167,1097.2,1.616,-1
33.187931,57.798266,1097,1.625,-1
33.187937,57.798365,1096.8,1.634,-1
33.187944,57.798464,1097.1,1.643,-1
33.187951,57.798562,1097.5,1.653,-1
33.187958,57.798661,1097.9,1.662,0
33.187964,57.79876,1098.3,1.671,0
33.187971,57.798859,1098.7,1.68,1
33.187978,57.798957,1099.1,1.69,1
33.187984,57.799056,1099.5,1.699,2
33.187991,57.799155,1099.5,1.708,2
33.187998,57.799254,1099.4,1.717,2
33.188004,57.799353,1099.4,1.727,2
33.188011,57.799451,1099.3,1.736,2
33.188018,57.79955,1099.2,1.745,2
33.188025,57.799649,1099.1,1.754,2
33.188031,57.799748,1099,1.764,1
33.188038,57.799846,1099,1.773,1
33.188045,57.799945,1099.1,1.782,0
33.188051,57.800044,1099.1,1.791,0
33.188058,57.800143,1099.1,1.8,0
33.188065,57.800242,1099.2,1.81,0
33.188072,57.80034,1099.2,1.819,0
33.188078,57.800439,1099.3,1.828,0
33.188085,57.800538,1099.4,1.837,0
33.188092,57.800637,1099.5,1.847,0
33.188098,57.800736,1099.6,1.856,1
33.188105,57.800834,1099.7,1.865,1
33.188112,57.800933,1099.9,1.874,1
33.188118,57.801032,1100,1.884,1
33.188125,57.801131,1100.1,1.893,1
33.188132,57.801229,1100.3,1.902,1
33.188139,57.801328,1100.6,1.911,1
33.188145,57.801427,1100.8,1.92,2
33.188152,57.801526,1101,1.93,2
33.188159,57.801625,1101.2,1.939,2
33.188165,57.801723,1101.4,1.948,2
33.188172,57.801822,1101.5,1.957,2
33.188179,57.801921,1101.3,1.967,2
33.188185,57.80202,1101.1,1.976,1
33.188192,57.802119,1100.9,1.985,1
33.188199,57.802217,1100.7,1.994,1
33.188205,57.802316,1100.5,2.004,0
33.188212,57.802415,1100.2,2.013,0
33.188219,57.802514,1100,2.022,-1
33.188226,57.802612,1100.5,2.031,0
33.188232,57.802711,1100.9,2.041,0
33.188239,57.80281,1101.3,2.05,0
33.188246,57.802909,1101.8,2.059,0
33.188252,57.803008,1102.2,2.068,1
33.188259,57.803106,1102.6,2.077,1
33.188266,57.803205,1103,2.087,2
33.188272,57.803304,1102.7,2.096,2
33.188279,57.803403,1102.4,2.105,2
33.188286,57.803502,1102.1,2.114,2
33.188293,57.8036,1101.8,2.124,2
33.188299,57.803699,1101.5,2.133,1
33.188306,57.803798,1101.2,2.142,0
33.188313,57.803897,1101,2.151,0
33.188319,57.803995,1100.8,2.161,-1
33.188326,57.804094,1100.7,2.17,-1
33.188333,57.804193,1100.6,2.179,-2
33.188339,57.804292,1100.4,2.188,-2
33.188346,57.804391,1100.3,2.197,-2
33.188353,57.804489,1100.2,2.207,-2
33.18836,57.804588,1100.1,2.216,-2
33.188366,57.804687,1100.1,2.225,-2
33.188373,57.804786,1100.1,2.234,-1
33.18838,57.804885,1100.1,2.244,-1
33.188386,57.804983,1100.1,2.253,-1
33.188393,57.805082,1100,2.262,-1
33.1884,57.805181,1100,2.271,-1
33.188406,57.80528,1100,2.281,-1
33.188413,57.805378,1100.2,2.29,0
33.18842,57.805477,1100.3,2.299,0
33.188427,57.805576,1100.5,2.308,0
33.188433,57.805675,1100.6,2.318,1
33.18844,57.805774,1100.8,2.327,1
33.188447,57.805872,1100.9,2.336,1
33.188453,57.805971,1100.9,2.345,1
33.18846,57.80607,1100.8,2.354,1
