Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
29.951778,64.095197,1097.6,1.877,-2
29.95182,64.095133,1097.3,1.885,-3
29.951862,64.095069,1097,1.892,-3
29.951903,64.095005,1096.7,1.9,-3
29.951945,64.094941,1096.4,1.908,-4
29.951987,64.094877,1096.2,1.916,-4
29.952029,64.094813,1096.2,1.923,-4
29.952071,64.094749,1096.1,1.931,-4
29.952113,64.094686,1096,1.939,-3
29.952154,64.094622,1096,1.947,-3
29.952196,64.094558,1096,1.954,-3
29.952238,64.094494,1096,1.962,-2
29.95228,64.09443,1096,1.97,-2
