Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
60.747437,91.563937,539.2,0.664,0
60.747363,91.564084,539.1,0.675,0
60.74729,91.564231,539,0.687,0
60.747216,91.564378,538.8,0.698,-1
60.747142,91.564525,538.6,0.71,-1
60.747069,91.564671,538.5,0.721,-1
60.746995,91.564818,538.4,0.733,-1
60.746921,91.564965,538.4,0.744,-1
60.746848,91.565112,538.4,0.756,-1
60.746774,91.565259,538.3,0.767,-1
60.7467,91.565406,538.3,0.778,-1
60.746627,91.565552,538.4,0.79,-1
60.746553,91.565699,538.4,0.801,0
60.746479,91.565846,538.4,0.813,0
60.746406,91.565993,538.4,0.824,0
60.746332,91.56614,538.4,0.836,0
60.746258,91.566287,538.4,0.847,0
60.746185,91.566433,538.4,0.859,0
60.746111,91.56658,538.4,0.87,0
60.746037,91.566727,538.5,0.882,0
60.745964,91.566874,538.6,0.893,0
60.74589,91.567021,538.8,0.904,0
60.745816,91.567167,539,0.916,1
60.745743,91.567314,539.3,0.927,1
60.745669,91.567461,539.6,0.939,1
60.745595,91.567608,540,0.95,2
60.745522,91.567755,540.2,0.962,2
60.745448,91.567902,540.4,0.973,2
60.745374,91.568048,540.5,0.985,2
60.7453,91.568195,540.6,0.996,2
60.745227,91.568342,540.7,1.007,2
60.745153,91.568489,540.7,1.019,2
60.745079,91.568636,540.7,1.03,1
60.745006,91.568782,540.8,1.042,1
60.744932,91.568929,540.9,1.053,1
60.744858,91.569076,541.1,1.065,1
60.744785,91.569223,541.3,1.076,1
60.744711,91.56937,541.6,1.088,1
60.744637,91.569516,541.8,1.099,1
60.744564,91.569663,542,1.11,1
60.74449,91.56981,542,1.122,1
60.744416,91.569957,542,1.133,1
60.744343,91.570104,542,1.145,1
60.744269,91.57025,542,1.156,1
60.744195,91.570397,542,1.168,1
60.744122,91.570544,542.3,1.179,1
60.744048,91.570691,542.6,1.191,1
60.743974,91.570838,542.9,1.202,1
60.743901,91.570984,543.2,1.214,1
60.743827,91.571131,543.5,1.225,1
60.743753,91.571278,543.8,1.236,2
60.743679,91.571425,544.2,1.248,2
60.743606,91.571572,544.5,1.259,2
60.743532,91.571718,544.8,1.271,3
60.743458,91.571865,544.9,1.282,3
60.743385,91.572012,545,1.294,2
60.743311,91.572159,545,1.305,2
60.743237,91.572306,545.2,1.317,2
60.743164,91.572452,545.4,1.328,2
60.74309,91.572599,545.5,1.339,2
60.743016,91.572746,545.6,1.351,1
60.742943,91.572893,545.7,1.362,1
60.742869,91.57304,545.8,1.374,1
60.742795,91.573186,545.9,1.385,1
60.742722,91.573333,546,1.397,1
60.742648,91.57348,546.1,1.408,1
60.742574,91.573627,546.2,1.42,1
60.742501,91.573774,546.3,1.431,1
60.742427,91.57392,546.3,1.442,1
60.742353,91.574067,546.4,1.454,1
60.742279,91.574214,546.4,1.465,1
60.742206,91.574361,546.5,1.477,1
60.742132,91.574507,546.7,1.488,1
60.742058,91.574654,546.9,1.5,1
60.741985,91.574801,547.1,1.511,1
60.741911,91.574948,547.4,1.523,1
60.741837,91.575095,547.6,1.534,1
60.741764,91.575241,547.8,1.546,1
60.74169,91.575388,548,1.557,2
60.741616,91.575535,548.2,1.568,2
60.741543,91.575682,548.4,1.58,2
60.741469,91.575828,548.6,1.591,2
60.741395,91.575975,548.7,1.603,2
60.741322,91.576122,548.7,1.614,1
60.741248,91.576269,548.6,1.626,1
60.741174,91.576416,548.6,1.637,1
60.7411,91.576562,548.7,1.649,1
60.741027,91.576709,548.9,1.66,1
60.740953,91.576856,549.2,1.671,1
60.740879,91.577003,549.4,1.683,1
60.740806,91.577149,549.6,1.694,1
60.740732,91.577296,549.7,1.706,1
60.740658,91.577443,549.7,1.717,1
60.740585,91.57759,549.6,1.729,1
60.740511,91.577736,549.6,1.74,1
60.740437,91.577883,549.7,1.752,1
60.740364,91.57803,549.9,1.763,1
60.74029,91.578177,550.1,1.774,1
60.740216,91.578324,550.3,1.786,1
60.740142,91.57847,550.5,1.797,1
60.740069,91.578617,550.7,1.809,1
60.739995,91.578764,550.7,1.82,1
60.739921,91.578911,550.7,1.832,1
60.739848,91.579057,550.6,1.843,1
60.739774,91.579204,550.7,1.855,1
60.7397,91.579351,550.8,1.866,1
60.739627,91.579498,551,1.877,1
60.739553,91.579644,551.2,1.889,1
60.739479,91.579791,551.4,1.9,1
60.739406,91.579938,551.7,1.912,1
60.739332,91.580085,551.7,1.923,1
60.739258,91.580231,551.7,1.935,1
60.739184,91.580378,551.6,1.946,1
60.739111,91.580525,551.7,1.958,1
60.739037,91.580672,551.7,1.969,1
60.738963,91.580818,551.7,1.981,1
60.73889,91.580965,551.7,1.992,0
60.738816,91.581112,551.7,2.003,0
60.738742,91.581259,551.7,2.015,0
60.738669,91.581405,551.8,2.026,0
60.738595,91.581552,552,2.038,0
60.738521,91.581699,552.3,2.049,1
60.738448,91.581846,552.5,2.061,1
60.738374,91.581992,552.7,2.072,1
60.7383,91.582139,552.7,2.084,1
60.738226,91.582286,552.7,2.095,1
60.738153,91.582433,552.7,2.106,1
60.738079,91.582579,552.7,2.118,1
60.738005,91.582726,552.7,2.129,1
60.737932,91.582873,552.7,2.141,1
60.737858,91.58302,552.8,2.152,1
60.737784,91.583166,553,2.164,1
60.737711,91.583313,553.3,2.175,1
60.737637,91.58346,553.6,2.187,1
60.737563,91.583607,553.9,2.198,1
60.73749,91.583753,554.2,2.209,1
60.737416,91.5839,554.4,2.221,2
60.737342,91.584047,554.6,2.232,2
60.737268,91.584194,554.7,2.244,2
60.737195,91.58434,554.8,2.255,2
60.737121,91.584487,555,2.267,2
60.737047,91.584634,555.3,2.278,2
60.736974,91.584781,555.5,2.29,2
60.7369,91.584927,555.7,2.301,2
60.736826,91.585074,555.9,2.313,2
60.736753,91.585221,556.1,2.324,2
60.736679,91.585368,556.3,2.335,2
60.736605,91.585514,556.6,2.347,2
60.736531,91.585661,556.8,2.358,2
60.736458,91.585808,556.9,2.37,2
60.736384,91.585954,557,2.381,2
60.73631,91.586101,557.1,2.393,2
60.736237,91.586248,557.1,2.404,1
60.736163,91.586395,557.1,2.416,1
60.736089,91.586541,557.2,2.427,1
60.736016,91.586688,557.3,2.438,1
60.735942,91.586835,557.5,2.45,1
60.735868,91.586982,557.7,2.461,1
60.735794,91.587128,557.8,2.473,1
60.735721,91.587275,557.9,2.484,1
60.735647,91.587422,558,2.496,1
60.735573,91.587568,558.1,2.507,1
60.7355,91.587715,558.1,2.519,1
60.735426,91.587862,558.2,2.53,1
60.735352,91.588009,558.3,2.541,1
60.735279,91.588155,558.5,2.553,1
60.735205,91.588302,558.7,2.564,1
60.735131,91.588449,558.8,2.576,1
60.735057,91.588595,558.8,2.587,1
60.734984,91.588742,558.8,2.599,1
60.73491,91.588889,558.8,2.61,1
60.734836,91.589036,558.7,2.622,1
60.734763,91.589182,558.6,2.633,0
60.734689,91.589329,558.6,2.645,0
60.734615,91.589476,558.6,2.656,0
60.734542,91.589622,558.6,2.667,0
60.734468,91.589769,558.5,2.679,0
60.734394,91.589916,558.4,2.69,0
60.73432,91.590063,558.2,2.702,-1
60.734247,91.590209,558.2,2.713,-1
60.734173,91.590356,558.2,2.725,0
60.734099,91.590503,558.1,2.736,0
60.734026,91.590649,558.1,2.748,0
60.733952,91.590796,558,2.759,-1
60.733878,91.590943,557.8,2.77,-1
60.733804,91.59109,557.8,2.782,-1
60.733731,91.591236,557.9,2.793,0
60.733657,91.591383,558,2.805,0
60.733583,91.59153,558.1,2.816,0
60.73351,91.591676,558.2,2.828,0
60.733436,91.591823,558.4,2.839,0
60.733362,91.59197,558.7,2.851,1
60.733289,91.592116,559,2.862,1
60.733215,91.592263,559.4,2.873,2
60.733141,91.59241,559.7,2.885,2
60.733067,91.592557,559.9,2.896,2
60.732994,91.592703,560.1,2.908,2
60.73292,91.59285,560.3,2.919,2
