Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
35.535853,-99.755559,712,0.48,0
35.53586,-99.755459,712.1,0.489,0
35.535866,-99.75536,712.1,0.498,0
35.535873,-99.75526,712.1,0.507,0
35.535879,-99.75516,712.3,0.516,0
35.535886,-99.755061,712.3,0.525,1
35.535892,-99.754961,712.3,0.534,1
35.535899,-99.754861,712.1,0.543,1
35.535905,-99.754762,711.8,0.552,1
35.535912,-99.754662,711.9,0.561,1
35.535918,-99.754562,712.3,0.57,1
35.535925,-99.754463,712.2,0.58,1
35.535931,-99.754363,712.3,0.589,0
35.535938,-99.754263,712.8,0.598,1
35.535944,-99.754164,713.6,0.607,1
35.535951,-99.754064,714.4,0.616,2
35.535957,-99.753964,715.3,0.625,3
35.535963,-99.753865,715.6,0.634,3
35.53597,-99.753765,716,0.643,3
35.535976,-99.753666,716.3,0.652,4
35.535983,-99.753566,716.3,0.661,4
35.535989,-99.753466,716.2,0.67,4
35.535996,-99.753367,716.1,0.679,4
35.536002,-99.753267,716.7,0.688,4
35.536009,-99.753167,717.2,0.697,5
35.536015,-99.753068,717.7,0.706,4
35.536022,-99.752968,718.4,0.715,4
35.536028,-99.752868,719.3,0.724,5
35.536035,-99.752769,719.6,0.733,4
35.536041,-99.752669,719.1,0.743,3
35.536048,-99.752569,719,0.752,3
35.536054,-99.75247,719,0.761,3
35.536061,-99.75237,719.1,0.77,3
35.536067,-99.75227,719.2,0.779,3
35.536074,-99.752171,719.3,0.788,3
35.53608,-99.752071,719.3,0.797,2
35.536086,-99.751972,719.3,0.806,2
35.536093,-99.751872,719.2,0.815,1
35.536099,-99.751772,718.9,0.824,1
35.536106,-99.751673,719,0.833,0
35.536112,-99.751573,719.3,0.842,0
35.536119,-99.751473,719.2,0.851,0
35.536125,-99.751374,719.4,0.86,0
35.536132,-99.751274,719.6,0.869,1
35.536138,-99.751174,719.6,0.878,1
35.536145,-99.751075,719.6,0.887,0
35.536151,-99.750975,719.7,0.896,0
35.536158,-99.750875,719.8,0.906,0
35.536164,-99.750776,720.1,0.915,1
35.536171,-99.750676,720.5,0.924,1
35.536177,-99.750576,720.9,0.933,2
35.536184,-99.750477,721.4,0.942,2
35.53619,-99.750377,721.6,0.951,2
35.536197,-99.750278,721.8,0.96,2
35.536203,-99.750178,722.3,0.969,3
35.536209,-99.750078,722.7,0.978,3
35.536216,-99.749979,722.7,0.987,3
35.536222,-99.749879,722.7,0.996,3
35.536229,-99.749779,723.1,1.005,3
35.536235,-99.74968,723.3,1.014,3
35.536242,-99.74958,723.4,1.023,3
35.536248,-99.74948,723.2,1.032,3
35.536255,-99.749381,723.1,1.041,2
35.536261,-99.749281,722.9,1.05,1
35.536268,-99.749181,722.7,1.059,1
35.536274,-99.749082,722.7,1.069,1
35.536281,-99.748982,722.3,1.078,0
35.536287,-99.748882,722.1,1.087,-1
35.536294,-99.748783,722,1.096,-1
35.5363,-99.748683,721.7,1.105,-1
35.536307,-99.748584,721.1,1.114,-2
35.536313,-99.748484,721,1.123,-2
35.536319,-99.748384,720.7,1.132,-2
35.536326,-99.748285,720.5,1.141,-2
35.536332,-99.748185,720.4,1.15,-2
35.536339,-99.748085,720.5,1.159,-2
35.536345,-99.747986,720.8,1.168,-2
35.536352,-99.747886,721,1.177,-2
35.536358,-99.747786,721.2,1.186,-1
35.536365,-99.747687,721.4,1.195,-1
35.536371,-99.747587,721.3,1.204,-1
35.536378,-99.747487,721.1,1.213,-1
35.536384,-99.747388,720.9,1.222,0
35.536391,-99.747288,720.8,1.232,0
35.536397,-99.747188,720.8,1.241,0
35.536404,-99.747089,720.6,1.25,0
35.53641,-99.746989,719.9,1.259,0
35.536417,-99.74689,719.5,1.268,-1
35.536423,-99.74679,719,1.277,-2
35.536429,-99.74669,718.6,1.286,-2
35.536436,-99.746591,718,1.295,-3
35.536442,-99.746491,718.2,1.304,-3
35.536449,-99.746391,718,1.313,-3
35.536455,-99.746292,717.7,1.322,-3
35.536462,-99.746192,717.4,1.331,-3
35.536468,-99.746092,717.1,1.34,-3
35.536475,-99.745993,717.2,1.349,-3
35.536481,-99.745893,716.8,1.358,-3
35.536488,-99.745793,716.2,1.367,-3
35.536494,-99.745694,715.8,1.376,-3
35.536501,-99.745594,715.4,1.385,-3
35.536507,-99.745494,715.1,1.395,-3
35.536514,-99.745395,714.8,1.404,-3
35.53652,-99.745295,714.6,1.413,-3
35.536527,-99.745196,714.7,1.422,-3
35.536533,-99.745096,714.6,1.431,-3
35.536539,-99.744996,714.3,1.44,-3
35.536546,-99.744897,714.1,1.449,-3
35.536552,-99.744797,713.9,1.458,-3
35.536559,-99.744697,713.7,1.467,-3
35.536565,-99.744598,713.6,1.476,-2
35.536572,-99.744498,713.4,1.485,-2
35.536578,-99.744398,713.2,1.494,-2
35.536585,-99.744299,713,1.503,-2
35.536591,-99.744199,712.6,1.512,-2
35.536598,-99.744099,712.6,1.521,-2
35.536604,-99.744,712.7,1.53,-2
35.536611,-99.7439,712.8,1.539,-2
35.536617,-99.7438,713.1,1.548,-1
35.536624,-99.743701,713.3,1.558,-1
35.53663,-99.743601,713.8,1.567,0
35.536636,-99.743502,714,1.576,0
35.536643,-99.743402,714.2,1.585,1
35.536649,-99.743302,714.6,1.594,1
35.536656,-99.743203,714.8,1.603,2
35.536662,-99.743103,714.8,1.612,2
35.536669,-99.743003,714.9,1.621,2
35.536675,-99.742904,714.9,1.63,2
35.536682,-99.742804,715,1.639,2
35.536688,-99.742704,715.4,1.648,2
35.536695,-99.742605,716.1,1.657,3
35.536701,-99.742505,716.7,1.666,3
35.536708,-99.742405,717.2,1.675,3
35.536714,-99.742306,717.3,1.684,3
35.536721,-99.742206,717.6,1.693,3
35.536727,-99.742106,717.8,1.702,3
35.536733,-99.742007,718.1,1.711,3
35.53674,-99.741907,718.6,1.721,3
35.536746,-99.741808,719.1,1.73,4
35.536753,-99.741708,719.3,1.739,4
35.536759,-99.741608,719.4,1.748,4
35.536766,-99.741509,719.4,1.757,4
35.536772,-99.741409,719.4,1.766,3
35.536779,-99.741309,719.4,1.775,2
35.536785,-99.74121,719.4,1.784,2
35.536792,-99.74111,719.6,1.793,2
35.536798,-99.74101,719.9,1.802,2
35.536805,-99.740911,720,1.811,2
35.536811,-99.740811,720.1,1.82,2
35.536817,-99.740711,720.2,1.829,1
35.536824,-99.740612,720.5,1.838,1
35.53683,-99.740512,720.5,1.847,1
35.536837,-99.740412,720.5,1.856,1
35.536843,-99.740313,720.4,1.865,1
35.53685,-99.740213,720.5,1.874,1
35.536856,-99.740113,720.4,1.884,1
35.536863,-99.740014,720,1.893,1
35.536869,-99.739914,719.6,1.902,0
35.536876,-99.739815,719.4,1.911,0
35.536882,-99.739715,719,1.92,-1
35.536889,-99.739615,719,1.929,-1
35.536895,-99.739516,718.9,1.938,-1
35.536902,-99.739416,718.4,1.947,-2
35.536908,-99.739316,717.7,1.956,-3
35.536914,-99.739217,716.7,1.965,-3
35.536921,-99.739117,716,1.974,-4
35.536927,-99.739017,715.7,1.983,-4
35.536934,-99.738918,715,1.992,-5
35.53694,-99.738818,714.1,2.001,-5
35.536947,-99.738718,713.5,2.01,-6
35.536953,-99.738619,713.1,2.019,-6
35.53696,-99.738519,712.8,2.028,-6
35.536966,-99.738419,712.4,2.037,-6
35.536973,-99.73832,712,2.047,-6
35.536979,-99.73822,711.6,2.056,-6
35.536986,-99.738121,711.4,2.065,-6
35.536992,-99.738021,711.4,2.074,-5
35.536998,-99.737921,711.1,2.083,-5
35.537005,-99.737822,710.5,2.092,-5
35.537011,-99.737722,710.2,2.101,-4
35.537018,-99.737622,709.7,2.11,-4
35.537024,-99.737523,709.3,2.119,-4
35.537031,-99.737423,708.9,2.128,-4
35.537037,-99.737323,708.6,2.137,-4
35.537044,-99.737224,708.8,2.146,-3
35.53705,-99.737124,709.1,2.155,-3
35.537057,-99.737024,709.5,2.164,-2
35.537063,-99.736925,709.6,2.173,-2
35.53707,-99.736825,709.6,2.182,-2
35.537076,-99.736725,709.8,2.191,-1
35.537082,-99.736626,710,2.2,0
35.537089,-99.736526,710,2.209,0
35.537095,-99.736426,710,2.219,0
35.537102,-99.736327,709.9,2.228,1
35.537108,-99.736227,710,2.237,1
35.537115,-99.736128,710.3,2.246,2
35.537121,-99.736028,710.6,2.255,2
35.537128,-99.735928,710.6,2.264,1
35.537134,-99.735829,710.8,2.273,1
35.537141,-99.735729,711.1,2.282,1
35.537147,-99.735629,711.4,2.291,2
35.537154,-99.73553,711.7,2.3,2
35.53716,-99.73543,711.7,2.309,2
