Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
13.086983,121.081875,501.4,0.674,-14
13.086966,121.081959,499.9,0.683,-14
13.086949,121.082044,498.3,0.692,-15
13.086933,121.082128,496.8,0.702,-15
13.086916,121.082213,495.2,0.711,-16
13.086899,121.082297,493.5,0.72,-16
13.086882,121.082382,491.9,0.73,-16
13.086865,121.082466,490.2,0.739,-17
13.086848,121.082551,488.6,0.748,-17
13.086831,121.082635,487,0.758,-17
13.086814,121.08272,485.4,0.767,-17
13.086797,121.082804,483.9,0.776,-17
13.08678,121.082889,482.4,0.786,-17
13.086764,121.082973,481.4,0.795,-17
13.086747,121.083058,480.4,0.804,-16
13.08673,121.083142,479.2,0.814,-16
13.086713,121.083227,477.9,0.823,-15
13.086696,121.083311,476.7,0.833,-15
13.086679,121.083396,475.4,0.842,-14
13.086662,121.08348,474.1,0.851,-14
13.086645,121.083565,472.9,0.861,-14
13.086628,121.083649,471.6,0.87,-13
13.086611,121.083734,470.3,0.879,-13
13.086595,121.083819,469.1,0.889,-13
13.086578,121.083903,467.8,0.898,-13
13.086561,121.083988,466.6,0.907,-13
13.086544,121.084072,465.3,0.917,-13
13.086527,121.084157,464,0.926,-14
13.08651,121.084241,462.7,0.935,-14
13.086493,121.084326,461.3,0.945,-14
13.086476,121.08441,460,0.954,-14
13.086459,121.084495,458.9,0.964,-14
13.086442,121.084579,457.9,0.973,-13
13.086426,121.084664,456.9,0.982,-13
13.086409,121.084748,455.8,0.992,-13
13.086392,121.084833,454.6,1.001,-13
13.086375,121.084917,453.3,1.01,-13
13.086358,121.085002,452,1.02,-13
13.086341,121.085086,450.6,1.029,-13
13.086324,121.085171,449.5,1.038,-13
13.086307,121.085255,448.8,1.048,-12
13.08629,121.08534,448,1.057,-12
13.086273,121.085424,447.2,1.066,-11
13.086256,121.085509,446.3,1.076,-11
13.08624,121.085593,445.4,1.085,-11
13.086223,121.085678,444.4,1.094,-11
13.086206,121.085762,443.4,1.104,-11
13.086189,121.085847,442.9,1.113,-10
13.086172,121.085931,443.1,1.123,-9
13.086155,121.086016,443.4,1.132,-7
13.086138,121.0861,443.5,1.141,-6
13.086121,121.086185,443.7,1.151,-5
13.086104,121.086269,443.8,1.16,-4
13.086087,121.086354,443.8,1.169,-3
13.086071,121.086438,443.8,1.179,-2
13.086054,121.086523,443.9,1.188,-1
13.086037,121.086607,444.4,1.197,0
13.08602,121.086692,444.8,1.207,1
13.086003,121.086776,445.2,1.216,2
13.085986,121.086861,445.5,1.225,2
13.085969,121.086945,445.8,1.235,2
13.085952,121.08703,446.1,1.244,3
13.085935,121.087114,446.4,1.253,3
13.085918,121.087199,446.5,1.263,3
13.085902,121.087283,446.1,1.272,2
13.085885,121.087368,445.7,1.282,2
13.085868,121.087452,445.2,1.291,1
13.085851,121.087537,444.7,1.3,0
13.085834,121.087621,444.2,1.31,-1
13.085817,121.087706,443.6,1.319,-2
13.0858,121.08779,443,1.328,-2
13.085783,121.087875,442.4,1.338,-3
13.085766,121.08796,440.8,1.347,-5
13.085749,121.088044,439.2,1.356,-7
13.085733,121.088129,437.5,1.366,-9
13.085716,121.088213,435.9,1.375,-10
13.085699,121.088298,434.3,1.384,-11
13.085682,121.088382,432.6,1.394,-12
13.085665,121.088467,431,1.403,-13
13.085648,121.088551,429.3,1.413,-14
13.085631,121.088636,427.3,1.422,-16
13.085614,121.08872,425.3,1.431,-17
13.085597,121.088805,423.3,1.441,-19
13.08558,121.088889,421.2,1.45,-19
13.085564,121.088974,419.2,1.459,-19
13.085547,121.089058,417.2,1.469,-20
13.08553,121.089143,415.2,1.478,-20
13.085513,121.089227,413.2,1.487,-21
13.085496,121.089312,411.9,1.497,-20
13.085479,121.089396,410.8,1.506,-20
13.085462,121.089481,409.8,1.515,-19
13.085445,121.089565,408.7,1.525,-18
13.085428,121.08965,407.7,1.534,-17
13.085411,121.089734,406.7,1.543,-16
13.085394,121.089819,405.9,1.553,-15
13.085378,121.089903,405.1,1.562,-14
13.085361,121.089988,404.7,1.572,-12
13.085344,121.090072,404.6,1.581,-10
13.085327,121.090157,404.4,1.59,-8
13.08531,121.090241,404.3,1.6,-7
13.085293,121.090326,404.1,1.609,-7
13.085276,121.09041,403.9,1.618,-6
13.085259,121.090495,403.7,1.628,-5
13.085242,121.090579,403.4,1.637,-4
13.085225,121.090664,402.8,1.646,-4
13.085209,121.090748,401.8,1.656,-4
13.085192,121.090833,400.7,1.665,-4
13.085175,121.090917,399.7,1.674,-5
13.085158,121.091002,398.7,1.684,-6
13.085141,121.091086,397.7,1.693,-6
13.085124,121.091171,396.8,1.703,-7
13.085107,121.091255,395.9,1.712,-8
13.08509,121.09134,394.4,1.721,-9
13.085073,121.091424,391.9,1.731,-11
13.085056,121.091509,389.5,1.74,-14
13.08504,121.091593,387.1,1.749,-15
13.085023,121.091678,384.8,1.759,-16
13.085006,121.091762,382.5,1.768,-18
13.084989,121.091847,380.2,1.777,-19
13.084972,121.091931,378,1.787,-20
13.084955,121.092016,375.7,1.796,-21
13.084938,121.0921,373.1,1.805,-23
13.084921,121.092185,370.5,1.815,-25
13.084904,121.092269,368,1.824,-26
13.084887,121.092354,365.5,1.833,-26
13.08487,121.092438,363,1.843,-26
13.084854,121.092523,360.5,1.852,-26
13.084837,121.092608,358.1,1.862,-26
13.08482,121.092692,356,1.871,-26
13.084803,121.092777,356.4,1.88,-23
13.084786,121.092861,356.8,1.89,-21
13.084769,121.092946,357.3,1.899,-18
13.084752,121.09303,357.7,1.908,-15
13.084735,121.093115,358.1,1.918,-12
13.084718,121.093199,358.5,1.927,-9
13.084701,121.093284,358.9,1.936,-6
13.084685,121.093368,359.2,1.946,-4
13.084668,121.093453,363.9,1.955,3
13.084651,121.093537,368.5,1.964,10
13.084634,121.093622,372.9,1.974,16
13.084617,121.093706,377.2,1.983,20
13.0846,121.093791,381.4,1.992,24
13.084583,121.093875,385.5,2.002,27
13.084566,121.09396,389.4,2.011,31
13.084549,121.094044,393.1,2.021,34
13.084532,121.094129,395.6,2.03,36
13.084515,121.094213,397.9,2.039,38
13.084499,121.094298,400.1,2.049,40
13.084482,121.094382,402.3,2.058,37
13.084465,121.094467,404.5,2.067,35
13.084448,121.094551,406.6,2.077,33
13.084431,121.094636,408.7,2.086,31
13.084414,121.09472,410.8,2.095,29
13.084397,121.094805,412,2.105,26
13.08438,121.094889,412.9,2.114,23
13.084363,121.094974,413.8,2.123,20
13.084346,121.095058,414.6,2.133,18
13.08433,121.095143,415.5,2.142,17
13.084313,121.095227,416.4,2.152,16
13.084296,121.095312,417.3,2.161,15
13.084279,121.095396,418.2,2.17,13
13.084262,121.095481,418,2.18,11
13.084245,121.095565,417.2,2.189,8
13.084228,121.09565,416.4,2.198,5
13.084211,121.095734,415.6,2.208,4
13.084194,121.095819,414.8,2.217,2
13.084177,121.095903,414,2.226,0
13.08416,121.095988,413.1,2.236,-1
13.084144,121.096072,412.3,2.245,-3
13.084127,121.096157,410.5,2.254,-6
13.08411,121.096241,407.6,2.264,-9
13.084093,121.096326,404.6,2.273,-13
13.084076,121.09641,401.7,2.282,-16
13.084059,121.096495,398.7,2.292,-18
13.084042,121.096579,395.7,2.301,-20
13.084025,121.096664,392.7,2.311,-22
13.084008,121.096748,389.7,2.32,-24
13.083991,121.096833,386.2,2.329,-27
13.083975,121.096917,381.7,2.339,-31
13.083958,121.097002,377.2,2.348,-34
13.083941,121.097086,372.7,2.357,-37
13.083924,121.097171,368.1,2.367,-38
13.083907,121.097255,363.5,2.376,-40
13.08389,121.09734,358.9,2.385,-42
