Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
25.668074,39.312821,749.3,0.69,-5
25.668004,39.312832,748.7,0.698,-6
25.667935,39.312843,748.1,0.706,-6
25.667865,39.312854,747.5,0.714,-6
25.667795,39.312866,746.9,0.722,-6
25.667726,39.312877,746.3,0.729,-7
25.667656,39.312888,745.6,0.737,-7
25.667586,39.312899,745,0.745,-7
25.667516,39.312911,744.4,0.753,-7
25.667447,39.312922,743.9,0.761,-7
25.667377,39.312933,743.3,0.769,-7
25.667307,39.312944,742.7,0.777,-8
25.667237,39.312956,742.2,0.784,-8
25.667168,39.312967,741.6,0.792,-8
25.667098,39.312978,741.1,0.8,-7
25.667028,39.312989,740.6,0.808,-7
25.666959,39.313001,740.1,0.816,-7
25.666889,39.313012,739.6,0.824,-7
25.666819,39.313023,739.1,0.831,-7
25.666749,39.313034,739.5,0.839,-6
25.66668,39.313046,740,0.847,-5
25.66661,39.313057,740.5,0.855,-4
25.66654,39.313068,740.9,0.863,-3
25.66647,39.313079,741.4,0.871,-2
25.666401,39.313091,741.9,0.878,-1
25.666331,39.313102,742.3,0.886,0
25.666261,39.313113,742.7,0.894,1
25.666192,39.313124,743.1,0.902,2
25.666122,39.313136,743.5,0.91,3
25.666052,39.313147,744.2,0.918,4
25.665982,39.313158,744.9,0.926,5
25.665913,39.313169,745.6,0.933,6
25.665843,39.313181,746.4,0.941,7
25.665773,39.313192,747.1,0.949,7
25.665703,39.313203,747.9,0.957,7
25.665634,39.313214,748.7,0.965,8
25.665564,39.313226,749.4,0.973,8
25.665494,39.313237,750.2,0.98,8
25.665425,39.313248,750.9,0.988,8
25.665355,39.313259,751.4,0.996,9
25.665285,39.313271,751.9,1.004,9
25.665215,39.313282,752.4,1.012,9
25.665146,39.313293,752.9,1.02,9
25.665076,39.313304,753.4,1.028,8
25.665006,39.313316,753.9,1.035,8
25.664937,39.313327,754.4,1.043,8
25.664867,39.313338,754.9,1.051,8
25.664797,39.31335,755.4,1.059,7
25.664727,39.313361,755.7,1.067,7
25.664658,39.313372,755.6,1.075,6
25.664588,39.313383,755.4,1.082,5
25.664518,39.313395,755.2,1.09,4
25.664448,39.313406,755.1,1.098,4
25.664379,39.313417,754.9,1.106,3
25.664309,39.313428,754.8,1.114,2
25.664239,39.31344,754.7,1.122,2
25.66417,39.313451,754.6,1.129,1
25.6641,39.313462,754.4,1.137,1
25.66403,39.313473,754.4,1.145,0
25.66396,39.313485,754.3,1.153,-1
25.663891,39.313496,754.3,1.161,-1
25.663821,39.313507,754.2,1.169,-1
25.663751,39.313518,754.2,1.177,-1
25.663681,39.31353,754.2,1.184,-1
25.663612,39.313541,754.2,1.192,-1
25.663542,39.313552,754.1,1.2,-1
25.663472,39.313563,754.1,1.208,-1
25.663403,39.313575,754.1,1.216,-1
25.663333,39.313586,754.1,1.224,-1
25.663263,39.313597,754.2,1.231,0
25.663193,39.313608,754.3,1.239,0
25.663124,39.31362,754.4,1.247,0
25.663054,39.313631,754.4,1.255,0
25.662984,39.313642,754.5,1.263,0
25.662914,39.313653,754.5,1.271,0
25.662845,39.313665,754.6,1.278,0
25.662775,39.313676,754.7,1.286,0
25.662705,39.313687,754.7,1.294,1
25.662636,39.313698,754.7,1.302,1
25.662566,39.31371,754.8,1.31,1
25.662496,39.313721,754.8,1.318,1
25.662426,39.313732,754.9,1.326,1
25.662357,39.313743,754.9,1.333,1
25.662287,39.313755,754.9,1.341,1
25.662217,39.313766,754.9,1.349,1
25.662147,39.313777,755,1.357,1
25.662078,39.313788,755,1.365,0
25.662008,39.3138,755,1.373,0
25.661938,39.313811,755,1.38,0
25.661869,39.313822,755,1.388,0
25.661799,39.313833,755,1.396,0
25.661729,39.313845,755,1.404,0
25.661659,39.313856,755,1.412,0
25.66159,39.313867,755,1.42,0
25.66152,39.313878,755,1.428,0
25.66145,39.31389,755,1.435,0
25.661381,39.313901,755,1.443,0
25.661311,39.313912,755,1.451,0
25.661241,39.313923,755.1,1.459,0
25.661171,39.313935,755.2,1.467,0
25.661102,39.313946,755.3,1.475,0
25.661032,39.313957,755.3,1.482,0
25.660962,39.313969,755.4,1.49,0
25.660892,39.31398,755.5,1.498,0
25.660823,39.313991,755.5,1.506,0
25.660753,39.314002,755.5,1.514,1
25.660683,39.314014,755.6,1.522,1
25.660614,39.314025,755.6,1.529,1
25.660544,39.314036,755.7,1.537,1
25.660474,39.314047,755.7,1.545,1
25.660404,39.314059,755.8,1.553,1
25.660335,39.31407,755.8,1.561,1
25.660265,39.314081,755.8,1.569,1
25.660195,39.314092,755.9,1.577,1
25.660125,39.314104,755.9,1.584,1
25.660056,39.314115,755.9,1.592,0
25.659986,39.314126,755.9,1.6,0
25.659916,39.314137,755.9,1.608,0
25.659847,39.314149,755.9,1.616,0
25.659777,39.31416,756,1.624,0
25.659707,39.314171,756,1.631,0
25.659637,39.314182,756,1.639,0
25.659568,39.314194,756.1,1.647,0
25.659498,39.314205,756.2,1.655,0
25.659428,39.314216,756.2,1.663,0
25.659358,39.314227,756.3,1.671,1
25.659289,39.314239,756.5,1.679,1
25.659219,39.31425,756.5,1.686,1
25.659149,39.314261,756.4,1.694,0
25.65908,39.314272,756.3,1.702,0
25.65901,39.314284,756.3,1.71,0
25.65894,39.314295,756.2,1.718,0
25.65887,39.314306,756.2,1.726,0
25.658801,39.314317,756.1,1.733,0
25.658731,39.314329,756.1,1.741,0
25.658661,39.31434,756.1,1.749,0
25.658591,39.314351,756,1.757,0
25.658522,39.314362,755.9,1.765,0
25.658452,39.314374,755.7,1.773,-1
25.658382,39.314385,755.5,1.78,-1
25.658313,39.314396,755.3,1.788,-1
25.658243,39.314407,755.1,1.796,-1
25.658173,39.314419,754.8,1.804,-1
25.658103,39.31443,754.6,1.812,-2
25.658034,39.314441,754.4,1.82,-2
25.657964,39.314452,754.1,1.828,-2
25.657894,39.314464,753.9,1.835,-2
25.657825,39.314475,753.6,1.843,-2
25.657755,39.314486,753.4,1.851,-3
25.657685,39.314497,753.1,1.859,-3
25.657615,39.314509,752.8,1.867,-3
25.657546,39.31452,752.6,1.875,-3
25.657476,39.314531,752.3,1.882,-3
25.657406,39.314542,752,1.89,-3
25.657336,39.314554,751.7,1.898,-3
25.657267,39.314565,751.3,1.906,-3
25.657197,39.314576,751,1.914,-4
25.657127,39.314587,750.9,1.922,-3
25.657058,39.314599,750.8,1.93,-3
25.656988,39.31461,750.7,1.937,-3
25.656918,39.314621,750.7,1.945,-3
25.656848,39.314632,750.6,1.953,-3
25.656779,39.314644,750.5,1.961,-3
25.656709,39.314655,750.4,1.969,-2
25.656639,39.314666,750.3,1.977,-2
25.656569,39.314677,750.2,1.984,-2
25.6565,39.314689,750.1,1.992,-2
25.65643,39.3147,750,2,-2
