Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
11.199382,33.245497,449.5,1.85,-1
11.199454,33.245497,449.7,1.858,-1
11.199525,33.245497,449.8,1.866,-1
11.199597,33.245496,449.9,1.874,0
11.199669,33.245496,450,1.882,0
11.19974,33.245496,450.1,1.89,0
11.199812,33.245495,450.2,1.898,0
11.199884,33.245495,450.3,1.906,1
11.199955,33.245495,450.2,1.914,1
11.200027,33.245494,450.2,1.922,1
11.200099,33.245494,450.2,1.93,1
11.20017,33.245494,450.1,1.938,1
11.200242,33.245493,450.1,1.946,1
11.200314,33.245493,450.1,1.954,1
11.200385,33.245493,450.1,1.962,0
11.200457,33.245493,450,1.97,0
11.200528,33.245492,450,1.978,0
11.2006,33.245492,450,1.986,0
11.200672,33.245492,450,1.994,0
11.200743,33.245491,450,2.002,0
11.200815,33.245491,450,2.01,0
11.200887,33.245491,450,2.018,0
11.200958,33.24549,450,2.026,0
11.20103,33.24549,450,2.034,0
